,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
27,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_4_99_0.csv,0.589,-0.0628172524026922,-0.0120593502142683,-0.0039208965966343,0.1364408726168175,0.032,0.009,0.851,0.486,0.9653979410736352
28,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_5_98_0.csv,0.107,0.0757875497401588,-0.0166216854097657,-0.0027441706366887,0.1156809043103492,0.231,0.417,0.769,0.617,0.6891773794073928
29,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_5_99_0.csv,0.375,0.3498469994711257,0.0835519250433904,0.1032982600450126,0.1181445626320925,0.227,0.389,0.773,0.607,0.6719554978598931
30,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_8_98_0.csv,0.338,-0.0087091071616503,-0.0036504971321653,-0.0067039106145251,0.1269915624773526,0.079,0.006,0.876,0.498,0.8495027838182427
31,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_8_99_0.csv,0.234,-0.0051854989868793,-0.0025012092228589,-0.0055865921787709,0.1266982049117841,0.076,0.005,0.877,0.499,0.8692267805036181
32,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_9_98_0.csv,0.559,-0.1988671610819586,-0.0598347941965802,-0.0574173721310164,0.1477906257396655,0.087,0.085,0.788,0.483,0.8037025930603374
33,../gan_data/bank/bank-VGAN-WTRAIN-split//sample_data_9_99_0.csv,0.596,-0.2760914637206016,-0.0787934954383496,-0.0730529755172453,0.1537977005581952,0.074,0.095,0.756,0.469,0.8490646828633089
34,../gan_data/bank/bank-VGAN-best/9-age//sample_data_0_9_0-age.csv,0.535,0.2041452463705947,0.0040158132788426,-0.0179844854965669,0.0962156509704475,0.558,0.302,0.89,0.635,0.748349995346145
35,../gan_data/bank/bank-VGAN-best/9-age//sample_data_10_9_0.csv,0.546,0.155892907178791,0.0389239941505899,0.0448046977642206,0.1218484993131251,0.297,0.118,0.864,0.54,1.008244872232854
36,../gan_data/bank/bank-VGAN-best/9-age//sample_data_11_9_0.csv,0.211,0.0771954388035629,-0.0218130592439079,-0.0572985570826335,0.1183674085048296,0.284,0.237,0.841,0.579,0.7980377693664636
37,../gan_data/bank/bank-VGAN-best/9-age//sample_data_12_9_0.csv,0.57,0.3231566111726133,0.048710066940737,0.041279089693937,0.0989427758482209,0.448,0.335,0.874,0.64,0.7160700766842585
38,../gan_data/bank/bank-VGAN-best/9-age//sample_data_13_9_0.csv,0.521,0.1778263134266123,-0.0152836894095736,-0.072054472129874,0.0985956348830425,0.56,0.276,0.89,0.623,0.7276338112339167
39,../gan_data/bank/bank-VGAN-best/9-age//sample_data_14_9_0.csv,0.256,0.0566084194474751,-0.0665540848915188,-0.13957340827821,0.0960001577145188,0.604,0.286,0.895,0.63,0.7817420534154232
